id;nazwa;info_zab;cena
"39864";"Oki MC760 toner 45396304 black";"ZB";"0.0"
"47768";"Oki MC853 drum 44844469 yellow OPC";"0.0";"0.0"
"47765";"Oki MC853 drum 44844470 magenta OPC";"0.0";"0.0"
"47764";"Oki MC853 drum 44844471 cyan OPC";"0.0";"0.0"
"47758";"Oki MC853 drum 44844472 black OPC";"0.0";"0.0"
"47757";"Oki MC853 toner 45862814, 45862837 yello";"0.0";"0.0"
"47756";"Oki MC853 toner 45862815, 45862838 magen";"0.0";"0.0"
"47752";"Oki MC853 toner 45862816, 45862839 cyan";"0.0";"0.0"
"40238";"Oki MC853 toner 45862818, 45862840 black";"0.0";"0.0"
"47455";"Olivetti  2603mf/2604mf";"0.0";"0.0"
"47506";"Olivetti  3503mf/3504mf/3513mf";"0.0";"0.0"
"48270";"Panasonic  3310";"ZB";"0.0"
"47839";"Panasonic  DP-1510  DQ-HO45B OPC";"ZB";"0.0"
"39845";"Panasonic  DP-MB300   DQ-DCB020X OPC";"ZB";"0.0"
"39829";"Panasonic  DP-MB300   DQ-TCB008X toner";"ZB";"0.0"
"47840";"Panasonic  KX-FA76 toner";"ZB";"0.0"
"39738";"Panasonic  KX-FA78 OPC";"ZB";"0.0"
"39762";"Panasonic  KX-FA83 toner";"ZB";"0.0"
"20184";"Panasonic  KX-FA84X OPC";"ZB";"0.0"
"39734";"Panasonic  KX-FA86X OPC";"ZB";"0.0"
"39986";"Panasonic  KX-FAD C510  OPC";"ZB";"0.0"
"39606";"Panasonic  KX-FAD412E OPC";"ZB";"0.0"
"40248";"Panasonic  KX-FAD473X OPC";"0.0";"0.0"
"39782";"Panasonic  KX-FAD511 OPC";"ZB";"0.0"
"39585";"Panasonic  KX-FAD93E OPC";"ZB";"0.0"
"39783";"Panasonic  KX-FAT390X";"ZB";"0.0"
"39828";"Panasonic  KX-FAT410X   KX-MB1500/07/20";"0.0";"0.0"
"39621";"Panasonic  KX-FAT411E toner";"ZB";"0.0"
"39800";"Panasonic  KX-FAT420/430 toner";"0.0";"0.0"
"39784";"Panasonic  KX-FAT92 toner";"0.0";"0.0"
"47838";"Panasonic  KX-FATK-509";"ZB";"0.0"
"47858";"Panasonic  KX-PDM7 OPC";"ZB";"0.0"
"47810";"Panasonic  UG-3204   toner";"ZB";"0.0"
"39575";"Panasonic  UG-3220   OPC";"ZB";"0.0"
